年,リーグ,節,日付,ホーム,ホーム得点,アウェイ得点,アウェイ
2014,J2,第10節,14/4/29,湘南ベルマーレ,3.0,0.0,京都サンガF.C.
2014,J2,第11節,14/5/3,アビスパ福岡,1.0,2.0,大分トリニータ
2014,J2,第11節,14/5/3,松本山雅FC,2.0,1.0,愛媛ＦＣ
2014,J2,第11節,14/5/3,栃木ＳＣ,2.0,1.0,北海道コンサドーレ札幌
2014,J2,第11節,14/5/3,モンテディオ山形,1.0,0.0,カターレ富山
2014,J2,第11節,14/5/3,ギラヴァンツ北九州,2.0,1.0,横浜ＦＣ
2014,J2,第11節,14/5/3,東京ヴェルディ,0.0,1.0,FC岐阜
2014,J2,第11節,14/5/3,ジェフユナイテッド千葉,3.0,2.0,ザスパ群馬
2014,J2,第11節,14/5/3,ジュビロ磐田,1.0,0.0,Ｖ・ファーレン長崎
2014,J2,第11節,14/5/3,水戸ホーリーホック,0.0,1.0,湘南ベルマーレ
2014,J2,第11節,14/5/3,ロアッソ熊本,0.0,0.0,ファジアーノ岡山
2014,J2,第11節,14/5/3,京都サンガF.C.,4.0,1.0,カマタマーレ讃岐
2014,J2,第12節,14/5/6,Ｖ・ファーレン長崎,1.0,1.0,水戸ホーリーホック
2014,J2,第12節,14/5/6,大分トリニータ,0.0,2.0,松本山雅FC
2014,J2,第12節,14/5/6,北海道コンサドーレ札幌,2.0,2.0,ロアッソ熊本
2014,J2,第12節,14/5/6,カターレ富山,0.0,2.0,ギラヴァンツ北九州
2014,J2,第12節,14/5/6,横浜ＦＣ,0.0,2.0,京都サンガF.C.
2014,J2,第12節,14/5/6,ファジアーノ岡山,1.0,1.0,アビスパ福岡
2014,J2,第12節,14/5/6,カマタマーレ讃岐,0.0,1.0,東京ヴェルディ
2014,J2,第12節,14/5/6,ザスパ群馬,1.0,1.0,モンテディオ山形
2014,J2,第12節,14/5/6,湘南ベルマーレ,2.0,1.0,栃木ＳＣ
2014,J2,第12節,14/5/6,愛媛ＦＣ,0.0,1.0,ジュビロ磐田
2014,J2,第12節,14/5/6,FC岐阜,2.0,2.0,ジェフユナイテッド千葉
2014,J2,第13節,14/5/11,モンテディオ山形,1.0,1.0,ジェフユナイテッド千葉
2014,J2,第13節,14/5/11,京都サンガF.C.,2.0,0.0,Ｖ・ファーレン長崎
2014,J2,第13節,14/5/11,松本山雅FC,2.0,0.0,横浜ＦＣ
2014,J2,第13節,14/5/11,栃木ＳＣ,0.0,1.0,ファジアーノ岡山
2014,J2,第13節,14/5/11,水戸ホーリーホック,3.0,2.0,FC岐阜
2014,J2,第13節,14/5/11,アビスパ福岡,2.0,1.0,カターレ富山
2014,J2,第13節,14/5/11,東京ヴェルディ,1.0,0.0,ギラヴァンツ北九州
2014,J2,第13節,14/5/11,ジュビロ磐田,1.0,1.0,大分トリニータ
2014,J2,第13節,14/5/11,ロアッソ熊本,1.0,3.0,湘南ベルマーレ
2014,J2,第13節,14/5/11,ザスパ群馬,1.0,0.0,カマタマーレ讃岐
2014,J2,第13節,14/5/12,北海道コンサドーレ札幌,0.0,1.0,愛媛ＦＣ
2014,J2,第14節,14/5/18,Ｖ・ファーレン長崎,1.0,1.0,栃木ＳＣ
2014,J2,第14節,14/5/18,愛媛ＦＣ,2.0,0.0,カマタマーレ讃岐
2014,J2,第14節,14/5/18,大分トリニータ,1.0,0.0,横浜ＦＣ
2014,J2,第14節,14/5/18,ファジアーノ岡山,2.0,1.0,FC岐阜
2014,J2,第14節,14/5/18,モンテディオ山形,0.0,0.0,松本山雅FC
2014,J2,第14節,14/5/18,ロアッソ熊本,0.0,0.0,東京ヴェルディ
2014,J2,第14節,14/5/18,ギラヴァンツ北九州,2.0,1.0,ザスパ群馬
2014,J2,第14節,14/5/18,ジェフユナイテッド千葉,2.0,0.0,北海道コンサドーレ札幌
2014,J2,第14節,14/5/18,水戸ホーリーホック,5.0,1.0,京都サンガF.C.
2014,J2,第14節,14/5/18,湘南ベルマーレ,2.0,0.0,アビスパ福岡
2014,J2,第14節,14/5/18,カターレ富山,0.0,1.0,ジュビロ磐田
2014,J2,第15節,14/5/24,栃木ＳＣ,1.0,1.0,ロアッソ熊本
2014,J2,第15節,14/5/24,愛媛ＦＣ,1.0,0.0,湘南ベルマーレ
2014,J2,第15節,14/5/24,横浜ＦＣ,0.0,0.0,ジェフユナイテッド千葉
2014,J2,第15節,14/5/24,京都サンガF.C.,0.0,3.0,ザスパ群馬
2014,J2,第15節,14/5/24,アビスパ福岡,0.0,1.0,モンテディオ山形
2014,J2,第15節,14/5/24,東京ヴェルディ,1.0,1.0,大分トリニータ
2014,J2,第15節,14/5/24,カマタマーレ讃岐,2.0,1.0,カターレ富山
2014,J2,第15節,14/5/24,松本山雅FC,2.0,1.0,ジュビロ磐田
2014,J2,第15節,14/5/24,ファジアーノ岡山,2.0,1.0,Ｖ・ファーレン長崎
2014,J2,第15節,14/5/25,FC岐阜,1.0,1.0,ギラヴァンツ北九州
2014,J2,第15節,14/5/25,北海道コンサドーレ札幌,4.0,0.0,水戸ホーリーホック
2014,J2,第16節,14/5/31,ジュビロ磐田,1.0,1.0,ファジアーノ岡山
2014,J2,第16節,14/5/31,ザスパ群馬,0.0,2.0,横浜ＦＣ
2014,J2,第16節,14/5/31,Ｖ・ファーレン長崎,1.0,1.0,カマタマーレ讃岐
2014,J2,第16節,14/5/31,ロアッソ熊本,2.0,0.0,カターレ富山
2014,J2,第16節,14/5/31,ギラヴァンツ北九州,0.0,1.0,栃木ＳＣ
2014,J2,第16節,14/5/31,北海道コンサドーレ札幌,1.0,1.0,アビスパ福岡
2014,J2,第16節,14/5/31,湘南ベルマーレ,1.0,0.0,東京ヴェルディ
2014,J2,第16節,14/5/31,水戸ホーリーホック,1.0,2.0,松本山雅FC
2014,J2,第16節,14/5/31,大分トリニータ,1.0,0.0,モンテディオ山形
2014,J2,第16節,14/5/31,ジェフユナイテッド千葉,1.0,0.0,愛媛ＦＣ
2014,J2,第16節,14/6/1,FC岐阜,2.0,1.0,京都サンガF.C.
2014,J2,第17節,14/6/7,カターレ富山,0.0,1.0,湘南ベルマーレ
2014,J2,第17節,14/6/7,ファジアーノ岡山,0.0,0.0,松本山雅FC
2014,J2,第17節,14/6/7,愛媛ＦＣ,0.0,2.0,ザスパ群馬
2014,J2,第17節,14/6/7,ジュビロ磐田,1.0,0.0,水戸ホーリーホック
2014,J2,第17節,14/6/7,京都サンガF.C.,1.0,0.0,東京ヴェルディ
2014,J2,第17節,14/6/7,モンテディオ山形,6.0,1.0,栃木ＳＣ
2014,J2,第17節,14/6/7,カマタマーレ讃岐,1.0,0.0,北海道コンサドーレ札幌
2014,J2,第17節,14/6/7,横浜ＦＣ,1.0,2.0,Ｖ・ファーレン長崎
2014,J2,第17節,14/6/7,アビスパ福岡,1.0,0.0,ジェフユナイテッド千葉
2014,J2,第17節,14/6/7,ギラヴァンツ北九州,1.0,1.0,ロアッソ熊本
2014,J2,第17節,14/6/7,大分トリニータ,1.0,0.0,FC岐阜
2014,J2,第18節,14/6/14,栃木ＳＣ,4.0,0.0,大分トリニータ
2014,J2,第18節,14/6/14,FC岐阜,0.0,4.0,ジュビロ磐田
2014,J2,第18節,14/6/14,カターレ富山,0.0,3.0,水戸ホーリーホック
2014,J2,第18節,14/6/14,愛媛ＦＣ,2.0,3.0,ファジアーノ岡山
2014,J2,第18節,14/6/14,東京ヴェルディ,0.0,5.0,アビスパ福岡
2014,J2,第18節,14/6/14,ザスパ群馬,1.0,1.0,ロアッソ熊本
2014,J2,第18節,14/6/14,Ｖ・ファーレン長崎,0.0,0.0,モンテディオ山形
2014,J2,第18節,14/6/14,湘南ベルマーレ,3.0,1.0,カマタマーレ讃岐
2014,J2,第18節,14/6/14,横浜ＦＣ,2.0,2.0,北海道コンサドーレ札幌
2014,J2,第18節,14/6/14,松本山雅FC,0.0,1.0,ギラヴァンツ北九州
2014,J2,第18節,14/6/14,ジェフユナイテッド千葉,3.0,0.0,京都サンガF.C.
2014,J2,第19節,14/6/21,北海道コンサドーレ札幌,2.0,1.0,カターレ富山
2014,J2,第19節,14/6/21,カマタマーレ讃岐,0.0,3.0,モンテディオ山形
2014,J2,第19節,14/6/21,FC岐阜,1.0,1.0,Ｖ・ファーレン長崎
2014,J2,第19節,14/6/21,ギラヴァンツ北九州,1.0,0.0,ジェフユナイテッド千葉
2014,J2,第19節,14/6/21,東京ヴェルディ,1.0,1.0,栃木ＳＣ
2014,J2,第19節,14/6/21,水戸ホーリーホック,1.0,2.0,アビスパ福岡
2014,J2,第19節,14/6/21,松本山雅FC,3.0,1.0,ザスパ群馬
2014,J2,第19節,14/6/21,ファジアーノ岡山,0.0,0.0,横浜ＦＣ
2014,J2,第19節,14/6/21,ジュビロ磐田,1.0,2.0,湘南ベルマーレ
2014,J2,第19節,14/6/21,大分トリニータ,2.0,2.0,愛媛ＦＣ
2014,J2,第19節,14/6/21,ロアッソ熊本,1.0,4.0,京都サンガF.C.
2014,J2,第20節,14/6/28,北海道コンサドーレ札幌,3.0,2.0,FC岐阜
2014,J2,第20節,14/6/28,モンテディオ山形,0.0,1.0,ジュビロ磐田
2014,J2,第20節,14/6/28,アビスパ福岡,2.0,0.0,栃木ＳＣ
2014,J2,第20節,14/6/28,カターレ富山,1.0,0.0,Ｖ・ファーレン長崎
2014,J2,第20節,14/6/28,カマタマーレ讃岐,0.0,0.0,水戸ホーリーホック
2014,J2,第20節,14/6/28,横浜ＦＣ,0.0,0.0,東京ヴェルディ
2014,J2,第20節,14/6/28,京都サンガF.C.,1.0,1.0,ファジアーノ岡山
2014,J2,第20節,14/6/28,湘南ベルマーレ,2.0,0.0,ギラヴァンツ北九州
2014,J2,第20節,14/6/28,ジェフユナイテッド千葉,0.0,1.0,松本山雅FC
2014,J2,第20節,14/6/28,愛媛ＦＣ,4.0,0.0,ロアッソ熊本
2014,J2,第20節,14/6/28,ザスパ群馬,2.0,1.0,大分トリニータ
2014,J2,第21節,14/7/5,栃木ＳＣ,2.0,1.0,カターレ富山
2014,J2,第21節,14/7/5,東京ヴェルディ,1.0,2.0,モンテディオ山形
2014,J2,第21節,14/7/5,松本山雅FC,2.0,1.0,アビスパ福岡
2014,J2,第21節,14/7/5,ギラヴァンツ北九州,0.0,3.0,愛媛ＦＣ
2014,J2,第21節,14/7/5,Ｖ・ファーレン長崎,0.0,1.0,北海道コンサドーレ札幌
2014,J2,第21節,14/7/5,横浜ＦＣ,1.0,1.0,水戸ホーリーホック
2014,J2,第21節,14/7/5,ファジアーノ岡山,2.0,2.0,カマタマーレ讃岐
2014,J2,第21節,14/7/5,大分トリニータ,2.0,4.0,ジェフユナイテッド千葉
2014,J2,第21節,14/7/5,ロアッソ熊本,0.0,3.0,FC岐阜
2014,J2,第21節,14/7/5,京都サンガF.C.,2.0,3.0,ジュビロ磐田
2014,J2,第21節,14/7/5,ザスパ群馬,0.0,1.0,湘南ベルマーレ
2014,J2,第22節,14/7/20,北海道コンサドーレ札幌,1.0,1.0,大分トリニータ
2014,J2,第22節,14/7/20,水戸ホーリーホック,2.0,0.0,ザスパ群馬
2014,J2,第22節,14/7/20,モンテディオ山形,1.0,2.0,ギラヴァンツ北九州
2014,J2,第22節,14/7/20,アビスパ福岡,2.0,3.0,ファジアーノ岡山
2014,J2,第22節,14/7/20,栃木ＳＣ,0.0,2.0,ジェフユナイテッド千葉
2014,J2,第22節,14/7/20,カターレ富山,1.0,1.0,カマタマーレ讃岐
2014,J2,第22節,14/7/20,FC岐阜,1.0,2.0,横浜ＦＣ
2014,J2,第22節,14/7/20,Ｖ・ファーレン長崎,0.0,2.0,松本山雅FC
2014,J2,第22節,14/7/20,湘南ベルマーレ,2.0,1.0,ロアッソ熊本
2014,J2,第22節,14/7/20,ジュビロ磐田,1.0,2.0,東京ヴェルディ
2014,J2,第22節,14/7/20,愛媛ＦＣ,0.0,0.0,京都サンガF.C.
2014,J2,第23節,14/7/26,モンテディオ山形,1.0,2.0,ザスパ群馬
2014,J2,第23節,14/7/26,カマタマーレ讃岐,1.0,2.0,FC岐阜
2014,J2,第23節,14/7/26,ギラヴァンツ北九州,1.0,1.0,大分トリニータ
2014,J2,第23節,14/7/26,横浜ＦＣ,4.0,0.0,ジュビロ磐田
2014,J2,第23節,14/7/26,松本山雅FC,1.0,1.0,東京ヴェルディ
2014,J2,第23節,14/7/26,ロアッソ熊本,2.0,1.0,水戸ホーリーホック
2014,J2,第23節,14/7/26,湘南ベルマーレ,2.0,0.0,カターレ富山
2014,J2,第23節,14/7/26,京都サンガF.C.,3.0,1.0,アビスパ福岡
2014,J2,第23節,14/7/26,ファジアーノ岡山,3.0,1.0,栃木ＳＣ
2014,J2,第23節,14/7/26,愛媛ＦＣ,2.0,3.0,北海道コンサドーレ札幌
2014,J2,第23節,14/7/26,ジェフユナイテッド千葉,1.0,1.0,Ｖ・ファーレン長崎
2014,J2,第24節,14/7/30,水戸ホーリーホック,0.0,0.0,Ｖ・ファーレン長崎
2014,J2,第24節,14/7/30,ジェフユナイテッド千葉,2.0,0.0,モンテディオ山形
2014,J2,第24節,14/7/30,東京ヴェルディ,1.0,0.0,京都サンガF.C.
2014,J2,第24節,14/7/30,ジュビロ磐田,4.0,2.0,カマタマーレ讃岐
2014,J2,第24節,14/7/30,アビスパ福岡,0.0,0.0,湘南ベルマーレ
2014,J2,第24節,14/7/30,松本山雅FC,2.0,1.0,ロアッソ熊本
2014,J2,第24節,14/7/30,FC岐阜,2.0,2.0,ファジアーノ岡山
2014,J2,第24節,14/7/30,カターレ富山,1.0,3.0,愛媛ＦＣ
2014,J2,第24節,14/7/30,大分トリニータ,2.0,1.0,栃木ＳＣ
2014,J2,第24節,14/7/30,北海道コンサドーレ札幌,0.0,1.0,横浜ＦＣ
2014,J2,第24節,14/7/30,ザスパ群馬,0.0,0.0,ギラヴァンツ北九州
2014,J2,第25節,14/8/3,ジュビロ磐田,1.0,1.0,松本山雅FC
2014,J2,第25節,14/8/3,モンテディオ山形,2.0,0.0,大分トリニータ
2014,J2,第25節,14/8/3,ギラヴァンツ北九州,2.0,0.0,北海道コンサドーレ札幌
2014,J2,第25節,14/8/3,栃木ＳＣ,1.0,2.0,カマタマーレ讃岐
2014,J2,第25節,14/8/3,横浜ＦＣ,2.0,0.0,カターレ富山
2014,J2,第25節,14/8/3,Ｖ・ファーレン長崎,0.0,2.0,FC岐阜
2014,J2,第25節,14/8/3,愛媛ＦＣ,0.0,0.0,アビスパ福岡
2014,J2,第25節,14/8/3,京都サンガF.C.,1.0,1.0,水戸ホーリーホック
2014,J2,第25節,14/8/3,湘南ベルマーレ,1.0,1.0,ジェフユナイテッド千葉
2014,J2,第25節,14/8/3,ロアッソ熊本,0.0,1.0,ザスパ群馬
2014,J2,第25節,14/8/3,ファジアーノ岡山,2.0,1.0,東京ヴェルディ
2014,J2,第26節,14/8/10,北海道コンサドーレ札幌,0.0,1.0,京都サンガF.C.
2014,J2,第26節,14/8/10,ザスパ群馬,2.0,4.0,Ｖ・ファーレン長崎
2014,J2,第26節,14/8/10,大分トリニータ,3.0,2.0,東京ヴェルディ
2014,J2,第26節,14/8/10,水戸ホーリーホック,1.0,1.0,ギラヴァンツ北九州
2014,J2,第26節,14/8/10,アビスパ福岡,3.0,1.0,ジュビロ磐田
2014,J2,第26節,14/8/10,松本山雅FC,2.0,1.0,栃木ＳＣ
2014,J2,第26節,14/8/10,カターレ富山,1.0,1.0,モンテディオ山形
2014,J2,第26節,14/8/10,カマタマーレ讃岐,1.0,1.0,ロアッソ熊本
2014,J2,第26節,14/8/10,ファジアーノ岡山,0.0,0.0,湘南ベルマーレ
2014,J2,第26節,14/8/10,FC岐阜,4.0,3.0,愛媛ＦＣ
2014,J2,第26節,14/8/10,ジェフユナイテッド千葉,0.0,0.0,横浜ＦＣ
2014,J2,第27節,14/8/17,栃木ＳＣ,0.0,3.0,湘南ベルマーレ
2014,J2,第27節,14/8/17,ザスパ群馬,2.0,2.0,FC岐阜
2014,J2,第27節,14/8/17,東京ヴェルディ,1.0,0.0,水戸ホーリーホック
2014,J2,第27節,14/8/17,ギラヴァンツ北九州,2.0,1.0,ファジアーノ岡山
2014,J2,第27節,14/8/17,モンテディオ山形,2.0,1.0,北海道コンサドーレ札幌
2014,J2,第27節,14/8/17,横浜ＦＣ,4.0,2.0,カマタマーレ讃岐
2014,J2,第27節,14/8/17,Ｖ・ファーレン長崎,0.0,0.0,アビスパ福岡
2014,J2,第27節,14/8/17,愛媛ＦＣ,1.0,4.0,松本山雅FC
2014,J2,第27節,14/8/17,ジュビロ磐田,3.0,2.0,カターレ富山
2014,J2,第27節,14/8/17,京都サンガF.C.,2.0,2.0,大分トリニータ
2014,J2,第27節,14/8/17,ロアッソ熊本,0.0,0.0,ジェフユナイテッド千葉
2014,J2,第28節,14/8/24,アビスパ福岡,1.0,0.0,FC岐阜
